category,amt,gender,city,state,city_pop,job,is_fraud,hour,age,is_night_transaction,transaction_speed,distance_to_merchant
gas_transport,24.18,M,Big Indian,NY,397,Psychiatrist,1,7,88,0,-31081156.0,54.31151030554906
shopping_pos,903.38,M,Detroit,MI,673342,Broadcast presenter,1,17,50,0,17918994.0,109.61100027050311
grocery_pos,333.83,F,Higganum,CT,5438,"Librarian, academic",1,8,55,0,-5907756.0,101.25645628712839
grocery_pos,327.71,M,Madisonville,LA,10150,Commercial horticulturist,1,2,76,1,-13328134.0,29.978184294208443
shopping_net,1024.66,M,Hampton,FL,2060,Oncologist,1,23,36,1,-181693.0,85.28810453575349
shopping_net,4.69,M,Cleveland,AL,3996,Aid worker,0,15,43,0,-806841.0,67.29466077561588
home,81.84,M,Methuen,MA,47249,Market researcher,0,20,39,0,8571403.0,82.6268972901859
shopping_net,882.7,M,Saint Francis,KY,301,"Research officer, political party",1,22,53,1,18495893.0,129.1376726364053
misc_pos,7.83,F,New York City,NY,1577385,Herbalist,0,2,38,1,16344623.0,116.53200132819887
gas_transport,31.22,M,South Londonderry,VT,828,Scientific laboratory technician,0,2,62,1,-30413630.0,88.94537546738108
shopping_net,855.07,M,East Rochester,NY,8019,Retail buyer,1,23,92,1,20811476.0,27.548373035433478
kids_pets,23.99,F,Munith,MI,2523,Geophysicist/field seismologist,0,12,32,0,-27860167.0,101.82408405485565
kids_pets,54.51,F,Knoxville,TN,391389,"Designer, industrial/product",0,23,26,1,-3847997.0,84.70577132343735
misc_net,869.16,M,Acworth,NH,477,Naval architect,1,23,32,1,8293907.0,43.37475454344385
kids_pets,24.21,F,Conway,WA,85,"Research officer, political party",1,23,35,1,1297971.0,46.70541500619852
entertainment,35.65,M,Lawrence,MA,76383,Geoscientist,0,20,35,0,27463947.0,53.14135297517921
entertainment,68.76,F,Kansas City,MO,545147,Counsellor,0,15,32,0,-16779163.0,64.60354605164311
grocery_pos,78.18,F,Creola,OH,321,"Copywriter, advertising",0,5,41,1,-553387.0,75.84965111176295
shopping_net,1071.8,F,Brantley,AL,2566,Exercise physiologist,1,22,62,1,-15059483.0,17.763459871956133
misc_pos,200.87,F,Drakes Branch,VA,1970,Energy engineer,0,13,34,0,1952630.0,56.3137118747199
personal_care,56.83,M,West Eaton,NY,176,Science writer,0,16,56,0,3726619.0,22.556341822563798
misc_pos,777.09,F,Moro,IL,2401,"Buyer, industrial",1,1,48,1,31914425.0,62.24723381783549
misc_pos,9.85,M,San Antonio,TX,1595797,Land,0,18,24,0,-32165168.0,108.02188733922368
shopping_net,916.31,M,Dadeville,AL,8269,Minerals surveyor,1,23,43,1,29134924.0,65.96648620743393
shopping_net,1107.13,M,Pikesville,MD,33917,Company secretary,1,22,43,1,-20566655.0,83.5079176307435
gas_transport,18.12,M,Rock Tavern,NY,2258,Building surveyor,1,2,83,1,11762777.0,112.39248708968006
shopping_net,957.91,M,Armonk,NY,7987,Television/film/video producer,1,13,56,0,-9116621.0,76.47680734276955
misc_pos,147.55,F,Oolitic,IN,1228,Counsellor,0,17,29,0,-24006850.0,52.85020145038681
misc_net,833.02,M,Mesa,AZ,478404,Landscape architect,1,23,79,1,5206036.0,36.24032086242675
grocery_pos,352.33,F,Plainfield,NJ,71485,Leisure centre manager,1,3,45,1,27921241.0,97.3059271163367
food_dining,226.5,F,San Jose,CA,973849,Geoscientist,0,23,23,1,-4767018.0,64.86262258103775
gas_transport,7.42,F,New York City,NY,1577385,Dancer,1,3,71,1,-12683522.0,71.1524179552461
shopping_pos,7.32,M,Port Ewen,NY,2471,Heritage manager,0,9,54,0,-3091459.0,107.476581404634
entertainment,4.28,F,North Prairie,WI,2328,Applications developer,0,14,78,0,-8535360.0,67.38332237930739
entertainment,205.98,M,Mounds,OK,7163,Fitness centre manager,0,20,38,0,38297452.0,58.94110145541903
shopping_net,34.49,F,Creedmoor,NC,12335,Chief Strategy Officer,0,16,32,0,-36302782.0,50.553810621051554
kids_pets,101.47,M,Kensington,MD,19054,Operations geologist,0,20,43,0,19454599.0,72.17085691655828
grocery_pos,315.86,F,Dubre,KY,341,Insurance risk surveyor,1,2,87,1,-3001918.0,26.08178685162598
grocery_pos,102.51,F,Barneveld,NY,1684,IT trainer,0,7,26,0,18852261.0,78.20387095213064
personal_care,86.43,M,Lahoma,OK,1078,Podiatrist,0,17,30,0,-4368710.0,134.54201053461352
home,3.93,F,Ratcliff,TX,43,"Engineer, production",0,21,70,0,-12771851.0,88.5324892880969
health_fitness,30.31,F,Mifflin,PA,1909,Mining engineer,0,19,65,0,-5451285.0,14.71576593789534
kids_pets,150.28,F,Louisville,KY,736284,Engineering geologist,0,21,68,0,2510344.0,40.709246640047255
grocery_pos,307.15,M,Elizabeth,NJ,124967,Operational researcher,1,5,39,1,3142019.0,67.72836732892263
misc_pos,50.57,M,Payson,IL,1656,Exhibition designer,1,23,50,1,-19030260.0,112.11972505436566
gas_transport,89.28,F,Nobleboro,ME,1643,Financial trader,0,10,44,0,27774586.0,96.63720896461795
shopping_net,967.03,M,Harrodsburg,IN,76,Social researcher,1,18,65,0,-11119019.0,81.41750465830496
grocery_net,79.45,F,Cherokee Village,AR,4726,Pharmacologist,0,11,43,0,6715194.0,72.08961484479676
misc_net,1079.3,F,Bethel Springs,TN,3876,Senior tax professional/tax inspector,1,23,59,1,-217173.0,98.38240557209892
gas_transport,20.15,M,Emmons,MN,744,Communications engineer,1,1,52,1,-2153305.0,71.21201340735047
grocery_pos,70.5,M,Fayetteville,NC,238602,"Scientist, research (maths)",0,4,27,1,-18996575.0,106.23789894064396
misc_net,4.35,M,Falconer,NY,3833,Metallurgist,0,10,49,0,25164095.0,109.35538430547052
shopping_net,96.13,M,Big Creek,KY,467,"Psychologist, forensic",0,5,36,1,12509482.0,73.37961654493205
grocery_pos,287.18,M,Haw River,NC,6006,Paramedic,1,2,35,1,-18671770.0,72.77611339666726
shopping_net,27.67,F,Saint Amant,LA,10076,"Surveyor, rural practice",0,12,42,0,-394716.0,121.44222741292035
travel,11.46,F,Pecos,TX,12747,"Merchandiser, retail",1,22,33,1,-9037343.0,72.26659007271824
entertainment,495.11,M,Minneapolis,MN,1022298,Chemical engineer,1,22,43,1,-8640101.0,71.58432870453244
gas_transport,43.49,M,Comfrey,MN,914,Health and safety adviser,0,9,75,0,14467220.0,70.79739250691699
grocery_pos,194.64,F,Wilmington,NC,186140,English as a second language teacher,0,7,37,0,-19619092.0,78.39559752720412
shopping_pos,931.0,M,Parkers Lake,KY,1565,"Designer, industrial/product",1,23,51,1,4635720.0,118.68302863572745
food_dining,76.92,F,Phenix City,AL,59744,Chemical engineer,0,14,36,0,22173340.0,61.887698577063865
grocery_pos,328.58,M,Fayetteville,NC,238602,"Scientist, research (maths)",1,2,27,1,-29936869.0,84.64964029670966
health_fitness,92.92,F,Centerview,MO,2368,Electronics engineer,0,22,30,1,43532416.0,59.08755689951727
shopping_net,903.51,F,Paris,MS,297,"Administrator, local government",1,22,58,1,-30413741.0,113.09427820447628
gas_transport,75.62,M,Sachse,TX,20328,Site engineer,0,11,35,0,14649669.0,76.82490545188692
shopping_pos,9.39,F,Uledi,PA,328,Tree surgeon,0,20,36,0,32514.0,41.933484674141845
home,94.23,F,Pecos,TX,12747,"Merchandiser, retail",0,12,33,0,10596817.0,75.16796204806388
personal_care,18.37,F,Grimesland,NC,5903,Manufacturing systems engineer,1,22,26,1,-1261718.0,51.42443778799415
grocery_net,66.43,F,Brunson,SC,1725,Social researcher,0,10,45,0,-4362611.0,58.77479040338026
grocery_pos,74.4,M,Afton,MN,2916,Barrister's clerk,0,9,85,0,-10973708.0,77.46230751556529
grocery_pos,324.66,M,Mineral,VA,9141,Personnel officer,1,3,82,1,-1231480.0,59.58412291662436
entertainment,40.79,F,Florence,MS,19685,Fine artist,0,20,35,0,-8493716.0,26.485707030847536
kids_pets,38.98,F,Roosevelt,OK,551,Amenity horticulturist,0,16,49,0,8366955.0,84.89874417857234
gas_transport,67.36,F,Thomas,WV,836,Forensic psychologist,0,6,38,1,-4184149.0,49.68849662769573
shopping_net,970.54,M,Margaretville,NY,1988,Environmental health practitioner,1,22,42,1,28655593.0,98.57346941981704
grocery_pos,108.67,F,Mountain Park,OK,540,Research scientist (life sciences),0,5,36,1,-22782716.0,87.39965041270091
shopping_net,946.05,M,Diamond,OH,2644,Air cabin crew,1,23,39,1,1361420.0,38.77792213513671
shopping_pos,3.83,F,Basye,VA,863,"Engineer, mining",0,16,47,0,-20763218.0,84.316385397636
misc_net,107.64,M,Jefferson,NY,1666,Diagnostic radiographer,0,4,52,1,40998463.0,110.25234584818642
grocery_pos,216.87,F,Brandon,FL,79613,Environmental consultant,0,6,41,1,-18656886.0,90.24240981687198
personal_care,21.27,M,Columbia,SC,333497,Mechanical engineer,0,12,52,0,4514983.0,56.62694126088806
shopping_net,1051.32,F,Clearwater,FL,172247,"Geneticist, molecular",1,2,40,1,-25264652.0,96.07417673793587
shopping_net,1119.81,M,Avera,GA,741,Claims inspector/assessor,1,23,34,1,36968641.0,112.86522115723808
shopping_net,924.55,M,Howells,NE,1063,Research scientist (maths),1,22,92,1,-13483997.0,105.08741093256873
entertainment,13.74,M,Mount Perry,OH,1831,Barrister's clerk,0,22,66,1,-15031264.0,64.48337950973819
home,248.5,F,Hills,MN,899,Data scientist,1,23,25,1,28169966.0,100.32013018224056
travel,3.5,M,Parks,AZ,759,"Geologist, engineering",0,19,63,0,-3988371.0,96.61902622690006
misc_net,824.99,M,Sauk Rapids,MN,16163,Hydrographic surveyor,1,1,33,1,-19678129.0,100.1732471407781
personal_care,21.67,F,Indianapolis,IN,910148,Firefighter,1,22,44,1,12775897.0,93.68949272222841
misc_net,8.47,M,Pikesville,MD,33917,Company secretary,0,8,43,0,-15774185.0,41.47633811869692
shopping_pos,827.17,M,Amsterdam,OH,2208,Mental health nurse,1,23,58,1,51262.0,63.825835605339634
misc_net,763.71,F,Coleman,TX,5908,Radio producer,1,22,58,1,27817077.0,45.533165901209415
health_fitness,50.55,F,Grandview,TX,5875,"Radiographer, therapeutic",0,20,27,0,2500493.0,90.67524692460105
entertainment,672.48,M,Grenada,CA,589,Systems analyst,1,22,74,1,-29972386.0,81.95557334637344
shopping_net,1105.42,F,La Grande,OR,16955,"Engineer, site",1,16,59,0,-12638649.0,49.62358314227901
personal_care,21.24,F,Vienna,GA,7420,Phytotherapist,1,23,63,1,35019268.0,28.859849213977967
personal_care,51.0,M,Pearlington,MS,1414,"Therapist, occupational",1,22,62,1,4488101.0,38.46962314514166
misc_pos,7.32,M,Hampton,FL,2060,Oncologist,1,23,36,1,-40171062.0,48.13714407032755
misc_net,683.67,M,Nelson,NE,732,Television/film/video producer,1,22,63,1,22027181.0,58.116520243823786
gas_transport,20.2,M,Falmouth,MI,1126,Furniture designer,1,0,65,1,-3880626.0,42.90407382098412
shopping_pos,1003.66,F,Bethel Springs,TN,3876,Senior tax professional/tax inspector,1,23,59,1,8980825.0,79.43492697014385
misc_net,638.58,M,Dumont,CO,565,Mental health nurse,1,23,41,1,8208187.0,106.16819397479807
gas_transport,81.96,F,Riverview,MI,15623,Writer,0,4,26,1,-37048015.0,118.00462795720358
kids_pets,54.78,M,Ravenna,NE,2202,"Solicitor, Scotland",0,20,46,0,45244928.0,61.43705281918148
gas_transport,20.15,F,Gregory,AR,37,"Lecturer, further education",1,1,62,1,-38602755.0,28.76143049388234
personal_care,37.46,F,East Andover,ME,190,Animal nutritionist,0,14,50,0,6181794.0,114.01488260623269
misc_net,735.87,F,Independence,MO,123373,"Engineer, production",1,3,27,1,6355111.0,83.58653769390354
health_fitness,41.12,M,Birmingham,AL,493806,Musician,0,15,39,0,8941670.0,58.92883840087642
grocery_pos,99.83,M,Bryant,WI,1080,Information systems manager,0,1,41,1,-10505320.0,84.21966364966346
personal_care,70.69,F,Bradley,SC,1523,Research scientist (physical sciences),0,12,36,0,11789804.0,73.81095200242657
misc_net,1.21,M,Varnell,GA,74,Pensions consultant,0,0,76,1,302767.0,58.87681011288723
personal_care,20.62,F,Texarkana,AR,36438,Surgeon,1,22,35,1,1981595.0,65.06502376875862
misc_net,859.89,F,Wartburg,TN,7511,Further education lecturer,1,22,76,1,9673745.0,89.94742269785365
gas_transport,7.56,M,Emporium,PA,4533,Public affairs consultant,1,0,50,1,-25652274.0,22.973361704056362
personal_care,27.21,F,Rocky Mount,MO,1847,Tax inspector,0,19,31,0,9400455.0,94.24729355447231
grocery_net,71.85,F,North Wilkesboro,NC,21134,Dispensing optician,0,2,36,1,3307374.0,92.68998451482851
shopping_pos,853.98,F,East Andover,ME,190,Animal nutritionist,1,22,50,1,-18674642.0,62.12906820021549
misc_net,725.6,M,Benton,WI,1306,Public relations officer,1,23,61,1,35772256.0,102.34058191547018
gas_transport,70.51,M,North Augusta,SC,46944,Secondary school teacher,0,3,78,1,-24783967.0,38.178747100082376
shopping_pos,727.2,F,Goodrich,MI,6951,Learning disability nurse,1,0,35,1,13294320.0,51.929794907697556
entertainment,45.62,M,Harrodsburg,IN,76,Social researcher,0,17,65,0,-34323342.0,9.587277177828538
shopping_net,207.84,M,Huntsville,AL,190178,Television production assistant,0,20,47,0,44679901.0,105.15944979479895
kids_pets,77.84,M,Cadiz,KY,13422,Commissioning editor,0,17,58,0,-31980959.0,109.53357997521633
shopping_net,957.75,M,Burbank,OK,471,Sub,1,15,79,0,18135703.0,105.60547333635662
misc_net,5.16,M,Morrisdale,PA,3688,Advice worker,0,1,47,1,-9812783.0,59.41592611820061
grocery_pos,324.06,M,Margaretville,NY,1988,Environmental health practitioner,1,2,42,1,24456271.0,70.50477162084842
home,93.51,F,Rule,TX,932,"Physicist, medical",0,23,65,1,-11675604.0,55.227584221775565
entertainment,15.18,M,West Long Branch,NJ,8097,Mechanical engineer,0,4,56,1,4856222.0,112.27675536774268
home,10.93,F,Mill Creek,PA,1334,Archaeologist,0,14,33,0,-19661829.0,127.32968345300947
health_fitness,52.28,M,Heiskell,TN,4729,"Geologist, wellsite",0,16,38,0,-2411566.0,75.49527671575694
entertainment,666.29,F,Sturgis,MS,1923,Medical physicist,1,14,60,0,18827019.0,19.375641507719013
shopping_net,1145.36,F,Unionville,MO,3805,"Investment banker, corporate",1,15,69,0,-19610177.0,34.245252876342036
gas_transport,15.57,M,Mount Perry,OH,1831,Barrister's clerk,1,1,66,1,4012570.0,39.51677779341974
misc_net,941.94,F,Belle Fourche,SD,8007,Hospital pharmacist,1,22,79,1,-2174034.0,101.19355973789892
food_dining,21.73,M,Dalton,WI,1628,Civil Service fast streamer,0,13,52,0,-12041333.0,17.236894869150543
shopping_pos,1.31,F,Brunson,SC,1725,Social researcher,0,18,45,0,18942361.0,72.35727652727097
shopping_net,946.02,M,Clarinda,IA,7297,IT trainer,1,22,29,1,-20032095.0,117.96143718991026
shopping_pos,1043.87,M,Springfield,VA,104396,Production engineer,1,22,69,1,34561679.0,26.28137131693341
grocery_pos,336.65,M,Houston,TX,2906700,Careers adviser,1,0,23,1,-14337430.0,8.4672917254596
grocery_pos,347.53,F,Early,IA,885,"Pilot, airline",1,23,70,1,-23848780.0,127.92903035660792
food_dining,54.11,M,Big Indian,NY,397,Psychiatrist,0,15,88,0,1958634.0,24.73874960910504
shopping_pos,928.93,M,Medford,NY,28506,Forest/woodland manager,1,23,81,1,15753071.0,46.87706028065262
home,30.22,F,Greenwood,IN,78968,Financial adviser,0,18,52,0,-11337122.0,25.53419684313626
food_dining,39.6,M,Thida,AR,111,Careers information officer,0,15,20,0,38263604.0,82.0029217263014
grocery_net,42.19,M,Matawan,NJ,30770,Drilling engineer,0,1,27,1,-11281008.0,52.012420309295244
shopping_pos,6.4,F,Mount Morris,NY,4895,Acupuncturist,0,7,61,0,7537243.0,87.63695477575075
grocery_pos,306.33,M,Hudson,NY,17867,Travel agency manager,1,2,21,1,1363551.0,26.317695167657448
travel,10.89,F,Cherokee Village,AR,4726,Pharmacologist,1,22,43,1,-15131707.0,20.7485243819274
health_fitness,21.74,M,Mount Hope,AL,1312,"Librarian, academic",0,18,65,0,-13835.0,107.6116205342253
kids_pets,8.38,F,Grimesland,NC,5903,Manufacturing systems engineer,0,23,26,1,1225111.0,112.54500602046116
grocery_pos,340.41,F,Fields Landing,CA,276,"Scientist, audiological",1,23,91,1,-21079692.0,124.19305760242526
home,65.65,F,Redford,MO,241,Investment analyst,0,23,45,1,18919068.0,107.49579245193982
gas_transport,9.72,F,Albuquerque,NM,641349,Charity officer,1,1,53,1,-23838732.0,84.73144682343938
home,12.12,F,Humboldt,AZ,1179,"Civil engineer, contracting",0,23,65,1,22026697.0,33.45149566935624
gas_transport,34.72,F,Girard,GA,1100,"Conservator, museum/gallery",0,0,70,1,-19868379.0,45.7137131361844
shopping_pos,1.53,M,Denham Springs,LA,71335,Herbalist,0,20,26,0,33162896.0,132.9085438521049
kids_pets,18.96,F,Eldridge,AL,1186,Politician's assistant,1,23,33,1,-10272240.0,109.94095682752105
home,74.07,M,Carlisle,IN,4081,Energy engineer,0,23,82,1,-432539.0,110.71077985979709
personal_care,47.91,M,Pearlington,MS,1414,"Therapist, occupational",1,22,62,1,14426138.0,112.09164749312298
misc_net,874.24,F,Putnam,IL,754,"Presenter, broadcasting",1,23,58,1,-17449217.0,48.94918077056601
misc_net,917.12,F,Byesville,OH,4984,Legal secretary,1,23,67,1,5528329.0,84.42374246265697
personal_care,4.1,M,Winfield,WV,5512,Exhibition designer,0,15,40,0,9821419.0,37.74597919063849
gas_transport,12.03,M,Lima,OH,86954,"Copywriter, advertising",1,0,27,1,-398515.0,104.5186620895393
shopping_net,9.26,F,Creedmoor,NC,12335,Chief Strategy Officer,0,23,32,1,6044323.0,87.40407352839237
health_fitness,42.26,M,June Lake,CA,633,Health service manager,0,19,92,0,-35870428.0,121.8242500474369
personal_care,18.58,F,Plainfield,NJ,71485,Leisure centre manager,1,22,45,1,23858339.0,78.04675213265848
grocery_pos,320.09,M,Espanola,NM,18408,Historic buildings inspector/conservation officer,1,3,47,1,8053956.0,89.75913962924147
misc_net,654.83,F,Catawba,VA,1363,Equality and diversity officer,1,23,79,1,-22653560.0,113.69902431652794
gas_transport,35.01,M,Mc Veytown,PA,4653,Nutritional therapist,0,1,22,1,-9929165.0,75.43874602806324
shopping_net,1126.32,M,Seneca,WI,153,Quantity surveyor,1,23,58,1,34208440.0,56.7646996028795
kids_pets,24.2,M,Mallie,KY,798,Facilities manager,0,23,94,1,-30931611.0,98.45786803863702
entertainment,89.75,M,Mallie,KY,798,Facilities manager,0,14,94,0,-6425733.0,70.98660702979787
health_fitness,22.36,F,North Prairie,WI,2328,Applications developer,1,23,78,1,24138034.0,65.52969480215826
grocery_pos,279.99,M,Detroit,MI,673342,Retail manager,1,11,53,0,-23717604.0,47.79577174233693
shopping_net,1017.9,M,Harper,TX,2395,"Pharmacist, community",1,23,26,1,21037740.0,121.16592999830218
home,186.7,F,University,MS,4198,Curator,0,18,19,0,-1054418.0,125.93820319578829
shopping_pos,916.58,F,Providence,RI,203571,"Nurse, children's",1,23,24,1,-2487255.0,64.54462563207632
shopping_pos,5.78,F,Thomas,WV,836,Forensic psychologist,0,19,38,0,1367221.0,77.79135685865435
shopping_pos,1084.53,M,Brookfield,WI,41111,Fitness centre manager,1,22,79,1,16601790.0,98.96711066690837
shopping_net,1167.35,M,Angwin,CA,3661,Human resources officer,1,22,50,1,258597.0,67.52556650626083
misc_net,896.22,M,Fenelton,PA,2054,Communications engineer,1,17,43,0,1451273.0,84.48622175157745
gas_transport,8.45,M,Aurora,CO,389246,Industrial/product designer,1,0,81,1,-37039823.0,91.68902279424167
health_fitness,15.43,M,Belgrade,MT,18182,"Engineer, drilling",0,15,45,0,17419161.0,59.82397111827095
grocery_pos,308.87,M,Montgomery,AL,214703,"Chemist, analytical",1,1,25,1,7380728.0,40.35713206564985
misc_pos,7.27,M,Medford,NY,28506,Forest/woodland manager,1,13,81,0,-13002172.0,18.85114050700313
food_dining,82.66,F,Eugene,OR,191096,"Scientist, physiological",0,22,56,1,-4462912.0,73.02135582459529
misc_net,268.15,F,Grover,NC,5621,Toxicologist,0,6,46,1,29061505.0,71.50605977488038
gas_transport,59.0,F,Grover,NC,5621,Toxicologist,0,1,46,1,-6585525.0,64.92630769386899
gas_transport,67.01,M,Rock Tavern,NY,2258,Building surveyor,0,9,83,0,-14053372.0,109.68635522471112
shopping_net,1016.08,M,Angwin,CA,3661,Human resources officer,1,23,50,1,19746423.0,42.401954133313154
home,2.31,F,Georgetown,MN,346,"Research officer, trade union",0,12,43,0,-19824116.0,55.33154988296191
shopping_net,6.4,F,Rhame,ND,475,Illustrator,0,6,64,1,-14622904.0,77.39970363458693
gas_transport,13.2,F,Mountain Park,OK,540,Research scientist (life sciences),1,0,36,1,-5898060.0,46.85005708026359
entertainment,84.29,M,Saint Petersburg,FL,341043,"Engineer, land",0,15,31,0,30295775.0,51.09875521599968
shopping_net,3.65,F,Baton Rouge,LA,378909,"Designer, furniture",0,16,43,0,-3108404.0,50.8720850770653
gas_transport,57.2,F,North Loup,NE,509,"Nurse, children's",0,10,39,0,11989946.0,85.07769088235308
